root_id,type
720575941450209914,Mi1
720575941450211194,T2a
720575941450212474,Mi10
720575941450216782,Sm06
720575941450217038,Tm2
720575941450217294,Mi4
720575941450226042,T4d
720575941450230906,T4d
720575941450233466,T5d
720575941450235214,Mi9
720575941450235982,T3
720575941450256206,Dm10
720575941450256974,Mi15
720575941450257998,Dm3p
720575941450258254,T1
720575941450261838,L5
720575941450275918,C2
720575941450277454,Tm3
720575941450301262,Mi4
720575941450327374,TmY20
720575941450327630,Mi4
720575941450338126,Dm10
720575941450350458,Mi4
720575941450355022,TmY5a
720575941450357941,L5
720575941450361422,T3
720575941450367054,Tm4
720575941450374069,R7
720575941450376885,L5
720575941450390094,Tm3
720575941450393671,Li11
720575941450395573,L4
720575941450404021,L4
720575941450412366,Tm3
720575941450442618,Lawf1
720575941450454650,Dm3v
720575941450455162,Dm3p
720575941450456757,R8
720575941450457422,TmY5a
720575941450462586,TmY5a
720575941450478005,L1
720575941450483066,Dm10
720575941450483834,T3
720575941450486906,Dm3p
720575941450488757,Tm1
720575941450495354,Dm2
720575941450502010,Dm3q
720575941450503802,Mi13
720575941450507898,Tm5f
720575941450512053,R8
720575941450517626,Dm3p
720575941450521466,C2
720575941450522234,Dm3v
720575941450549838,L2
720575941450555258,Mi9
720575941450559413,L5
720575941450566522,Li02
720575941450566581,L5
720575941450568826,Mi2
720575941450574970,T4c
720575941450575226,T5d
720575941450575482,T4a
720575941450599261,Mi10
720575941450634106,T4b
720575941450640762,C3
720575941450643578,T3
720575941450648245,Lawf1
720575941450649525,Tm3
720575941450656122,T4c
720575941450670941,T3
720575941450675066,Dm3q
720575941450682234,T3
720575941450682973,L3
720575941450683258,Dm3q
720575941450690741,T3
720575941450694010,T4c
720575941450700110,L5
720575941450714717,R8
720575941450721351,Tm16
720575941450724167,T5d
720575941450724445,L3
720575941450727034,T4c
720575941450731357,L5
720575941450731869,L4
720575941450734970,Mi4
720575941450736309,T5b
720575941450741063,T5a
720575941450743418,T2a
720575941450743623,Y3
720575941450744391,T5d
720575941450744903,T5c
720575941450749818,T2a
720575941450751157,Tm21
720575941450754375,T4c
720575941450769991,T4c
720575941450770503,T5b
720575941450773063,Y12
720575941450778439,TmY5a
720575941450786887,Mi15
720575941450788167,Tm2
720575941450788445,L3
720575941450793821,R7
720575941450798151,Y3
720575941450803527,T4a
720575941450804814,TmY14
720575941450810205,L4
720575941450818375,Tm1
720575941450818397,LPi07
720575941450819706,TmY3
720575941450822215,Sm05
720575941450838709,Tm2
720575941450839209,LMa1
720575941450841671,Tm2
720575941450851911,Tm1
720575941450853242,Dm10
720575941450854778,Mi4
720575941450859642,T5d
720575941450866042,Mi10
720575941450867527,T4d
720575941450867783,T5c
720575941450879303,Li05
720575941450880583,T2a
720575941450881117,L5
720575941450884277,Mi9
720575941450884679,T4c
720575941450891177,LMt4
720575941450895197,L2
720575941450899625,LLPt
720575941450903221,C2
720575941450904391,T5a
720575941450910791,T5a
720575941450914631,T4c
720575941450916701,Lawf2
720575941450917213,Mi4
720575941450918215,Mi9
720575941450920373,Tm9
720575941450925895,T4a
720575941450932295,L3
720575941450941621,Tm20
720575941450942389,Sm06
720575941450943047,TmY5a
720575941450952519,Mi15
720575941450962759,T3
720575941450975581,LMa4
720575941450975669,L2
720575941450976327,T5b
720575941450981813,Tm4
720575941450981959,TmY5a
720575941450983751,T5d
720575941450987079,T4a
720575941450987335,T5b
720575941450991797,Mi1
720575941450999367,Mi9
720575941451008437,TmY5a
720575941451010997,Tm37
720575941451014069,LMa5
720575941451017287,T5b
720575941451021237,T2
720575941451022151,Tm20
720575941451023175,T5c
720575941451023797,C3
720575941451024053,Pm10
720575941451025735,Dm3q
720575941451027125,T2a
720575941451029831,T5c
720575941451034037,Mi9
720575941451044167,T5c
720575941451054429,Tm2
720575941451055285,Tm20
720575941451055797,Dm1
720575941451057589,Tm2
720575941451069262,C3
720575941451096669,Tm3
720575941451096903,Dm3v
720575941451101533,Tm3
720575941451122781,Mi9
720575941451126087,Dm3q
720575941451128157,Tlp1
720575941451129181,TmY11
720575941451130461,Tm20
720575941451142471,Mi1
720575941451143751,Mi1
720575941451162461,T2a
720575941451163741,Mi4
720575941451168634,T2
720575941451190109,Mi1
720575941451200349,Pm08
720575941451203677,Mi4
720575941451204189,Y11
720575941451204957,C3
720575941451214663,Tm5f
720575941451217223,Mi15
720575941451220905,Li02
720575941451227207,Dm3q
720575941451234653,L1
720575941451234887,Dm2
720575941451237191,Dm2
720575941451252573,C3
720575941451253597,Mi15
720575941451259741,Sm01
720575941451269703,Mi15
720575941451273543,T1
720575941451278151,TmY3
720575941451278407,Dm3v
720575941451281245,Tm9
720575941451295401,Pm02
720575941451301447,Mi1
720575941451302493,Tm20
720575941451307847,T4a
720575941451314810,Dm15
720575941451318087,Mi2
720575941451324073,T4c
720575941451324487,T2
720575941451324509,Tm3
720575941451325533,Tlp14
720575941451326535,C3
720575941451327657,T4a
720575941451330473,T5c
720575941451330985,T5b
720575941451333447,C3
720575941451334313,Mi4
720575941451335337,Tm1
720575941451343431,T5a
720575941451360334,L5
720575941451362473,T4a
720575941451369385,T4a
720575941451370062,L3
720575941451379015,T4c
720575941451382350,R7
720575941451392078,L3
720575941451393102,Mi9
720575941451394382,L4
720575941451402062,R8
720575941451407017,T5a
720575941451421609,Mi9
720575941451439017,TmY4
720575941451449422,R7
720575941451449934,L3
720575941451450793,Mi1
720575941451456169,Mi4
720575941451470761,TmY10
720575941451474781,TmY5a
720575941451475527,T5c
720575941451476858,Mi15
720575941451482183,C2
720575941451482746,TmY20
720575941451488681,Tm5f
720575941451491753,T4b
720575941451493959,T2a
720575941451502414,R7
720575941451502761,Tm4
720575941451503182,L1
720575941451504041,Mi15
720575941451511111,T2
720575941451515561,Dm2
720575941451516585,Tm3
720575941451523655,C3
720575941451526471,T2a
720575941451532871,Tm4
720575941451548329,T2a
720575941451553705,TmY4
720575941451565993,Tm3
720575941451575886,Dm15
720575941451589033,Dm3v
720575941451607674,T4b
720575941451615145,T5d
720575941451615913,Dm1
720575941451620009,T5c
720575941451620474,Tm33
720575941451626665,Mi9
720575941451633321,C3
720575941451637626,L5
720575941451639465,T4c
720575941451642025,Sm07
720575941451642537,Y3
720575941451642793,T5d
720575941451666601,T5a
720575941451673257,T4a
720575941451674234,Mi15
720575941451685754,Mi4
720575941451695226,Mi4
720575941451698042,Mi4
720575941451699066,T2a
720575941451702394,Tm21
720575941451705722,Dm10
720575941451708282,Tm20
720575941451718313,T5a
720575941451724154,L4
720575941451745402,LPi07
720575941451772282,Sm06
720575941451784826,Tlp1
720575941451795534,Tm9
720575941451806586,TmY11
720575941451808122,Dm3v
720575941451824718,Lawf2
720575941451831374,Mi4
720575941451851945,Dm2
720575941451854926,Tm3
720575941451865466,T2a
720575941451875662,Tm2
720575941451877242,TmY9q__perp
720575941451878734,Pm03
720575941451880361,Mi10
720575941451887482,Mi1
720575941451888297,C3
720575941451888809,C2
720575941451900329,TmY3
720575941451914409,Li06
720575941451940174,Tm5f
720575941451941545,Tm27
720575941451945641,T1
720575941451947177,T1
720575941451947945,Dm3p
720575941451950505,TmY20
720575941451958350,Dm9
720575941451967866,R8
720575941451969705,T3
720575941451971918,Mi9
720575941451977594,Dm10
720575941451980922,Mi1
720575941451987278,Mi13
720575941451988046,T2a
720575941451988137,T5d
720575941451991630,Tm8b
720575941451992142,Tm9
720575941451997006,Dm3q
720575941451999913,T4d
720575941452000078,L2
720575941452000334,T2a
720575941452001102,Dm3p
720575941452004777,Tm2
720575941452018601,T4a
720575941452019790,Sm21
720575941452037966,TmY14
720575941452047182,Tm4
720575941452051534,TmY15
720575941452059982,Tm20
720575941452061353,T4a
720575941452073038,Mi1
720575941452078249,Tlp1
720575941452078505,Tm1
720575941452081833,T2a
720575941452089769,T5b
720575941452123258,L3
720575941452127145,T3
720575941452133545,T4a
720575941452133801,T5b
720575941452143785,Dm3p
720575941452148649,Tm1
720575941452192846,Mi4
720575941452194631,Dm15
720575941452212551,TmY5a
720575941452230983,Pm06
720575941452243783,Pm10
720575941452246087,Dm3p
720575941452248391,Mi13
720575941452272967,Mi10
720575941452364103,Mi9
720575941452372551,Tm25
720575941452389191,Tm16
720575941452418119,Tm3
720575941452442951,Mi9
720575941452461895,Tm9
720575941452474439,Tm9
720575941452475207,Tm16
720575941452478279,Tm16
720575941452482682,Tm16
720575941452482938,Dm12
720575941452484423,Tm8a
720575941452489031,Tm9
720575941452497223,Tm21
720575941452501319,Tm9
720575941452503623,Tm2
720575941452504135,T2a
720575941452505671,Tm3
720575941452517959,C2
720575941452518983,T2a
720575941452583034,L4
720575941452607145,Tm2
720575941452609193,Tm9
720575941452623943,R8
720575941452636282,L2
720575941452636538,L3
720575941452636794,R8
720575941452648570,Dm11
720575941452659527,T4a
720575941452661114,L5
720575941452672563,T5d
720575941452675194,R8
720575941452690042,T2
720575941452699049,Tm2
720575941452707241,Dm3p
720575941452709801,C2
720575941452715898,Sm30
720575941452731561,Tm3
720575941452734586,L4
720575941452737705,TmY5a
720575941452744105,Tm16
720575941452754089,T5d
720575941452757882,R8
720575941452760954,R7
720575941452820649,Sm01
720575941452830889,TmY4
720575941452859002,L4
720575941452911017,TmY20
720575941452918855,R8
720575941452940851,Tm9
720575941452944435,TmY3
720575941452952883,TmY3
720575941452959657,TmY5a
720575941452960890,TmY3
720575941452963635,Tm9
720575941452968243,T4a
720575941452977065,Tm9
720575941452978483,T4c
720575941452980393,TmY14
720575941452985651,TmY4
720575941452985769,T1
720575941452994099,Tm2
720575941452995706,Tm2
720575941453002153,Mi10
720575941453002409,T2a
720575941453010995,T5a
720575941453016371,Li05
720575941453019463,Dm19
720575941453021747,T5c
720575941453026099,T5c
720575941453028147,T5a
720575941453031081,L1
720575941453033779,Tm2
720575941453034665,Pm03
720575941453037107,Mi4
720575941453038643,Mi9
720575941453040947,T5d
720575941453047347,Mi1
720575941453054889,Tm5d
720575941453058867,T4d
720575941453064243,T5c
720575941453067315,T5d
720575941453073459,Mi4
720575941453079091,Tm1
720575941453086771,Tm1
720575941453096826,TmY14
720575941453101619,L5
720575941453103667,Mi4
720575941453108137,Tm1
720575941453110441,Dm16
720575941453112489,T5a
720575941453121331,T5d
720575941453135994,Tm3
720575941453137715,Li16
720575941453144698,T3
720575941453146163,Tlp1
720575941453150842,T2
720575941453152122,Tm21
720575941453153331,Tm9
720575941453154426,Mi15
720575941453155891,T4c
720575941453165619,Dm3v
720575941453174394,Tm20
720575941453175091,Mi9
720575941453175603,T5d
720575941453183539,Tm3
720575941453190963,T4a
720575941453205043,Tm1
720575941453206650,Dm17
720575941453207347,Tm1
720575941453208371,Dm3v
720575941453211770,T2a
720575941453212026,Li06
720575941453215354,LPi02
720575941453222195,T4c
720575941453223802,L3
720575941453228851,Y11
720575941453230899,T4b
720575941453233715,T5c
720575941453242931,T5c
720575941453244211,Tm9
720575941453244723,T5d
720575941453252659,LPi08
720575941453254195,TmY20
720575941453255081,L1
720575941453255475,T4c
720575941453255849,Dm3q
720575941453257129,T4d
720575941453259315,T5a
720575941453280122,T2
720575941453291827,Mi15
720575941453303347,Tm4
720575941453308585,Tm20
720575941453309050,Sm38
720575941453311401,TmY4
720575941453356083,T2a
720575941453378099,Dm1
720575941453396551,Dm12
720575941453397575,Dm12
720575941453400698,T4c
720575941453465513,R8
720575941453476935,R8
720575941453504583,L5
720575941453507399,L4
720575941453507911,R8
720575941453514803,Mi1
720575941453516851,T1
720575941453519175,L5
720575941453521735,R8
720575941453522227,TmY5a
720575941453546665,Dm3p
720575941453556275,T4a
720575941453556531,T4c
720575941453563187,TmY3
720575941453567027,Tm9
720575941453568583,L5
720575941453569351,L2
720575941453584947,Dm15
720575941453590599,L4
720575941453590835,TmY16
720575941453593139,Dm3q
720575941453597747,T5d
720575941453599027,T5d
720575941453612339,T5b
720575941453629235,T5b
720575941453645639,L5
720575941453646131,T5b
720575941453647155,Tm2
720575941453690419,C3
720575941453692467,T3
720575941453696839,L4
720575941453716275,T5a
720575941453775431,Tm2
720575941453779507,Tm3
720575941453781811,Mi9
720575941453788979,Tm2
720575941453822121,Dm12
720575941453822633,Mi1
720575941453823145,Dm12
720575941453823401,Dm12
720575941453880135,Mi9
720575941453906345,L4
720575941453909063,Li06
720575941453909575,Sm19
720575941453910697,L4
720575941453913513,L3
720575941453929641,L3
720575941453941929,L3
720575941453943209,L4
720575941453944745,R7
720575941453966761,L1
720575941453967529,L2
720575941453972295,Sm38
720575941453980487,Tm25
720575941453986631,Tm2
720575941454005575,Li01
720575941454023593,L1
720575941454026567,L3
720575941454057385,L5
720575941454059847,TmY5a
720575941454068649,R8
720575941454075207,Mi10
720575941454079303,T4a
720575941454090311,Dm8a
720575941454104233,Mi1
720575941454104903,Tm9
720575941454108231,Mi13
720575941454153031,T3
720575941454158407,Tm25
720575941454165319,MLt3
720575941454165831,Tm3
720575941454185799,Dm4
720575941454189127,LPi04
720575941454190407,Tm4
720575941454204999,Mi1
720575941454205767,L2
720575941454213447,MLt2
720575941454234537,L4
720575941454263623,C2
720575941454269747,TmY3
720575941454275241,R8
720575941454324393,L3
720575941454324531,Tm3
720575941454340403,Dm3v
720575941454343219,Mi1
720575941454363561,Li10
720575941454368819,Dm3v
720575941454371379,Dm3q
720575941454381875,TmY11
720575941454389575,Tm20
720575941454401607,Tm2
720575941454408361,Tm1
720575941454409385,C2
720575941454413737,Tm1
720575941454415411,Dm2
720575941454439987,Dm3p
720575941454443827,Dm3v
720575941454450345,Dm3q
720575941454451369,T2a
720575941454466355,Mi15
720575941454478249,Dm3v
720575941454480435,Tm5b
720575941454514157,Dm3q
720575941454519209,Tm20
720575941454521395,T4d
720575941454526633,Tm3
720575941454544179,Tm9
720575941454547113,T2
720575941454590771,Tm16
720575941454596659,Tm21
720575941454601523,Dm2
720575941454601779,TmY5a
720575941454607923,Tm5b
720575941454608179,Mi4
720575941454618419,T2
720575941454623795,Dm3v
720575941454624563,Tm4
720575941454640435,Tm9
720575941454642227,Tm5f
720575941454642483,Tm16
720575941454643881,TmY14
720575941454644019,Tm20
720575941454644393,T2
720575941454667689,Sm13
720575941454674345,T2
720575941454683305,Sm07
720575941454686377,Dm3p
720575941454690729,Sm09
720575941454736109,T4b
720575941454736179,Tlp1
720575941454737133,Tm2
720575941454739437,T4c
720575941454742765,T4a
720575941454747373,T5d
720575941454747629,Tm9
720575941454753773,T5a
720575941454755053,C2
720575941454759405,T3
720575941454764525,T4c
720575941454766061,Tm5f
720575941454767853,Tm21
720575941454768877,T5b
720575941454769203,Dm10
720575941454769901,T5d
720575941454775277,T5d
720575941454778675,L1
720575941454785005,T5a
720575941454787053,T5d
720575941454792173,Mi2
720575941454797037,T5b
720575941454799411,T2a
720575941454802925,Tm1
720575941454813165,TmY5a
720575941454813677,Mi10
720575941454841139,R7
720575941454843373,Mi1
720575941454845421,T1
720575941454847725,Mi1
720575941454853869,Tm20
720575941454869741,Tm9
720575941454871021,TmY15
720575941454876979,L1
720575941454883123,R8
720575941454886381,Dm3p
720575941454902323,Tm21
720575941454909933,Mi4
720575941454919405,TmY10
720575941454921453,T4d
720575941454922221,Tm2
720575941454923245,T4d
720575941454933485,Mi1
720575941454942957,TmY3
720575941454953453,Mi9
720575941454956781,T4c
720575941454957805,T5b
720575941454965229,Dm3p
720575941454969837,TmY5a
720575941454979309,T5a
720575941454980845,T2a
720575941454982381,Tm2
720575941454991085,Mi4
720575941455003443,TmY14
720575941455017709,Sm20
720575941455038003,Dm3p
720575941455054061,Dm16
720575941455067699,C3
720575941455124717,T4c
720575941455158509,Mi1
720575941455234541,T1
720575941455250157,Tm9
720575941455251949,Tm9
720575941455268333,T1
720575941455269869,Mi9
720575941455334893,Mi4
720575941455341293,T3
720575941455346925,Tm4
720575941455361261,T5d
720575941455364333,T1
720575941455370477,C3
720575941455383091,Dm14
720575941455459053,T5d
720575941455461613,Tm9
720575941455471853,TmY20
720575941455491821,T5a
720575941455523635,L3
720575941455570483,R7
720575941455572531,R7
720575941455574579,L5
720575941455578931,L3
720575941455582003,T1
720575941455617587,L5
720575941455646003,R8
720575941455672627,R8
720575941455681261,T1
720575941455683379,L5
720575941455723059,Tm1
720575941455736627,T1
720575941455793645,Mi9
720575941455853040,T5a
720575941455863792,T5b
720575941455867120,T4a
720575941455879408,T5b
720575941455890227,Tm1
720575941455900211,Tm37
720575941455972147,Tm2
720575941455973427,Tm3
720575941455976429,Tm5f
720575941455984109,Tm3
720575941455992883,Dm15
720575941455993139,T4d
720575941455996467,Dm3p
720575941455997747,Tm1
720575941455998003,L5
720575941456000563,Mi13
720575941456014573,Tm3
720575941456045363,Tm3
720575941456047667,Tm21
720575941456057139,Dm3q
720575941456062259,Tm35
720575941456094701,Tm4
720575941456099309,Dm2
720575941456101535,Mi1
720575941456101613,Tm2
720575941456111853,Dm15
720575941456121907,Tm20
720575941456126003,Li17
720575941456145389,Tm25
720575941456183789,Tm2
720575941456190445,Tm21
720575941456204595,Mi4
720575941456206387,C2
720575941456208179,Tm20
720575941456208365,T4a
720575941456209389,Mi15
720575941456213299,L2
720575941456222445,Tm21
720575941456224237,Tm9
720575941456264429,TmY5a
720575941456312045,T4d
720575941456343789,Tm2
720575941456354029,T4a
720575941456356077,Sm02
720575941456361197,T1
720575941456484333,Tm20
720575941456523501,Sm07
720575941456544749,Tm20
720575941456778221,Tm35
720575941456797168,T4a
720575941456802541,Y1
720575941456805104,T5c
720575941456805872,Mi13
720575941456817648,T5a
720575941456820976,Tm20
720575941456823024,Tm4
720575941456825328,T5a
720575941456842224,Mi1
720575941456847856,T5a
720575941456852976,T4c
720575941456879856,T1
720575941456891632,Tm9
720575941456892400,Pm02
720575941456931824,Mi4
720575941456963312,C3
720575941456970480,Mi9
720575941456975088,T4d
720575941456981232,T5a
720575941456984560,Y3
720575941456993776,T5b
720575941456995053,Dm10
720575941457008624,Sm07
720575941457015792,Tm3
720575941457018352,T5b
720575941457051376,Tm9
720575941457062384,Pm03
720575941457064685,C3
720575941457066480,Pm03
720575941457076208,T2
720575941457082352,T5a
720575941457087472,Tlp4
720575941457087903,T3
720575941457088159,T4d
720575941457100191,Tm1
720575941457103856,LPi07
720575941457113247,T5b
720575941457124255,T5d
720575941457144735,T5b
720575941457148144,Tm1
720575941457159920,LMa5
720575941457163504,Tm1
720575941457183903,Mi13
720575941457185695,Dm10
720575941457191583,Dm3p
720575941457192863,MLt1
720575941457229727,Tm4
720575941457289968,Mi1
720575941457297904,TmY3
720575941457301919,Tm27
720575941457308831,Mi9
720575941457309680,Tm16
720575941457310960,L1
720575941457316848,Dm3q
720575941457317360,Mi1
720575941457321887,Dm2
720575941457330416,Tm20
720575941457331440,Tm1
720575941457335024,TmY3
720575941457339295,T5b
720575941457341087,Tm9
720575941457345183,Lawf2
720575941457346288,C3
720575941457351920,T4d
720575941457358495,Dm2
720575941457361311,Dm3q
720575941457363181,TmY3
720575941457363949,L4
720575941457368301,L4
720575941457370605,L5
720575941457374111,T4d
720575941457383408,Tm3
720575941457389215,Li10
720575941457392031,C3
720575941457399967,T5b
720575941457411056,C3
720575941457418736,Tm9
720575941457422061,L2
720575941457424368,T4c
720575941457429407,T4b
720575941457431792,Tlp1
720575941457432045,L2
720575941457432479,T5a
720575941457434783,T4b
720575941457434864,Mi13
720575941457438879,T4d
720575941457465328,T2a
720575941457466093,L3
720575941457468397,Dm10
720575941457468653,Mi13
720575941457468656,Mi1
720575941457470701,L1
720575941457473005,Tm5b
720575941457476592,T3
720575941457480429,Tm9
720575941457486061,T2a
720575941457522591,Y12
720575941457539999,Tm4
720575941457552109,R7
720575941457554246,Li17
720575941457557485,L4
720575941457559021,R8
720575941457572077,L4
720575941457572589,L2
720575941457578480,Y4
720575941457578992,C3
720575941457607920,Tm9
720575941457670559,Li06
720575941457675167,TmY5a
720575941457682160,T5b
720575941457683615,Dm3v
720575941457684383,Tm27
720575941457685663,T4d
720575941457687455,Lawf2
720575941457688223,Tm9
720575941457697183,T4b
720575941457700511,T4d
720575941457701535,T4d
720575941457727135,LPi02
720575941457745311,T3
720575941457760927,T4a
720575941457787551,T1
720575941457823647,Mi4
720575941457837727,T2a
720575941457841567,T2
720575941457844383,C3
720575941457854879,T4c
720575941457894303,Mi9
720575941457933471,Tm1
720575941457953773,T4d
720575941457958637,T3
720575941457960685,Mi4
720575941457962911,T1
720575941457970413,Mi10
720575941457970669,Dm3q
720575941457971949,R7
720575941457975967,Tm4
720575941457977325,Mi4
720575941457978861,Mi15
720575941457979117,T5a
720575941457985606,TmY15
720575941457994566,Mi1
720575941458011206,C3
720575941458027078,T4a
720575941458027590,T4d
720575941458033990,Tm1
720575941458044230,TmY5a
720575941458046534,T4b
720575941458055917,Tm3
720575941458057286,Dm3v
720575941458062829,Lawf2
720575941458073581,Lawf2
720575941458074093,T5a
720575941458076909,C2
720575941458078701,T2a
720575941458082541,Tm20
720575941458084422,Tm4
720575941458086982,Dm6
720575941458088262,Dm15
720575941458095174,Tm4
720575941458096710,T4a
720575941458096966,LPi10
720575941458107885,Pm03
720575941458108742,Tm20
720575941458111469,Dm10
720575941458116422,T4a
720575941458117357,Pm03
720575941458118637,LMa5
720575941458120688,Tm9
720575941458125549,LMa1
720575941458129133,Tm34
720575941458131270,T4c
720575941458136902,Dm3p
720575941458140998,Tm5f
720575941458145606,Li05
720575941458146800,Dm3p
720575941458154480,Mi2
720575941458156614,Dm3p
720575941458157894,T4b
720575941458180934,Mi4
720575941458185030,Tm3
720575941458196038,Dm2
720575941458204144,Dm3q
720575941458206704,Tm1
720575941458208070,Dm3q
720575941458208582,T4d
720575941458223600,Mi4
720575941458237680,Dm2
720575941458251078,T3
720575941458258416,Mi15
720575941458305862,Tm4
720575941458307056,Mi1
720575941458344176,TmY4
720575941458355181,Lawf1
720575941458361328,Dm3v
720575941458365936,Sm03
720575941458397680,Dm3p
720575941458409200,TmY4
720575941458416368,Li12
720575941458419952,Tm5f
720575941458421318,L5
720575941458423455,T1
720575941458430022,Dm2
720575941458430278,Li06
720575941458430623,Mi9
720575941458432326,Tm1
720575941458439408,Tm21
720575941458444870,T4a
720575941458452208,Tm21
720575941458455536,Mi14
720575941458468336,Mi15
720575941458468848,Mi9
720575941458475248,Mi4
720575941458491462,Dm10
720575941458493680,T2a
720575941458497350,C2
720575941458508016,T2a
720575941458512112,T2
720575941458512966,C3
720575941458518768,T2a
720575941458519280,L1
720575941458519536,C2
720575941458523120,T3
720575941458523462,T4a
720575941458523974,Dm12
720575941458525599,Tm2
720575941458528838,T3
720575941458531999,TmY3
720575941458534726,T5b
720575941458542662,T5d
720575941458559647,Tm5d
720575941458566726,T2a
720575941458568432,L3
720575941458597702,Mi9
720575941458610246,T5d
720575941458613318,T5d
720575941458651974,Mi9
720575941458665968,Tm20
720575941458675871,Tm21
720575941458676383,Li05
720575941458687135,Dm16
720575941458688582,T4d
720575941458690374,C3
720575941458691487,Tm1
720575941458692767,Tm3
720575941458693791,Tm20
720575941458693872,L5
720575941458708127,C3
720575941458743878,T3
720575941458764358,Tm1
720575941458764614,TmY5a
720575941458770758,Tm3
720575941458774687,Mi9
720575941458820767,Dm3p
720575941458825119,T4d
720575941458833107,LLPt
720575941458833567,R7
720575941458844575,T3
720575941458872991,TmY5a
720575941458894751,Mi9
720575941458896287,Tm1
720575941458905503,Mi4
720575941459025567,L2
720575941459061663,T2
720575941459071391,T1
720575941459177939,Tm16
720575941459183315,Tm27
720575941459188691,Tm3
720575941459195603,T2a
720575941459208915,T5a
720575941459209427,T4b
720575941459210707,T4b
720575941459210963,T5a
720575941459216624,C3
720575941459218131,T5c
720575941459218672,C2
720575941459219667,T5c
720575941459240262,Tm1
720575941459246291,Y11
720575941459257043,T5b
720575941459258694,TmY16
720575941459258835,T4d
720575941459262419,Dm3p
720575941459263046,Tm1
720575941459270611,Mi9
720575941459278291,Mi9
720575941459279315,T4a
720575941459287366,LPi09
720575941459339679,Dm3p
720575941459339987,Tm4
720575941459350598,Sm06
720575941459364563,C3
720575941459367379,C2
720575941459376595,Mi15
720575941459386067,Tm20
720575941459413971,T4c
720575941459420486,Dm3p
720575941459423187,T5c
720575941459426003,T4d
720575941459458771,TmY9q
720575941459459795,Tm7
720575941459464863,C3
720575941459465286,Li06
720575941459466195,R8
720575941459467219,T4a
720575941459472339,T5b
720575941459489747,TmY3
720575941459496944,Tm4
720575941459497171,Tm9
720575941459503827,Y11
720575941459503856,L4
720575941459513840,L3
720575941459521747,Tlp1
720575941459525104,L1
720575941459528432,T1
720575941459529200,L1
720575941459539440,L5
720575941459543366,TmY14
720575941459548144,R8
720575941459552496,R8
720575941459555056,Tm5f
720575941459556336,R8
720575941459560432,R8
720575941459572435,Mi4
720575941459573062,Tm16
720575941459574854,Dm3v
720575941459584070,Tm9
720575941459586500,Mi1
720575941459600112,R8
720575941459602160,L4
720575941459606342,Tm3
720575941459610864,Y11
720575941459612742,Dm3q
720575941459616070,Mi4
720575941459617862,TmY5a
720575941459624262,Mi15
720575941459630547,T1
720575941459632595,Tm2
720575941459635014,Tm9
720575941459636038,C2
720575941459643462,TmY3
720575941459646278,Dm3v
720575941459656006,Tm9
720575941459684036,Tm21
720575941459686896,L2
720575941459695812,C3
720575941459696068,Tm1
720575941459700720,L2
720575941459708486,Tm20
720575941459708742,Dm3v
720575941459725267,Mi1
720575941459726276,T4d
720575941459726291,Mi1
720575941459727300,Li13
720575941459735455,R7
720575941459736223,L3
720575941459736787,Tm4
720575941459736991,L1
720575941459740115,Tm2
720575941459744964,LPi08
720575941459745439,T1
720575941459748051,T4c
720575941459750852,Mi4
720575941459751108,T4a
720575941459751620,T5c
720575941459751891,Dm3q
720575941459756740,Dm2
720575941459757215,R7
720575941459759812,Tm9
720575941459760068,T4d
720575941459765188,T5b
720575941459768479,L3
720575941459769670,L2
720575941459770052,T3
720575941459770564,T4c
720575941459776964,T4a
720575941459777439,R7
720575941459781023,R7
720575941459781331,Mi4
720575941459783379,Dm2
720575941459784403,Tm2
720575941459785030,L3
720575941459786963,T4a
720575941459789267,Mi10
720575941459790291,Dm10
720575941459791827,Tm3
720575941459792851,T4d
720575941459793875,T5b
720575941459799748,T5b
720575941459800787,T3
720575941459801796,T4b
720575941459803859,T2a
720575941459804371,LMa4
720575941459808723,C3
720575941459810515,Tm2
720575941459814611,T3
720575941459819219,TmY10
720575941459824287,R8
720575941459832816,Sm15
720575941459833072,Tm2
720575941459838404,T4b
720575941459841183,L5
720575941459841491,LPi08
720575941459842207,L1
720575941459845075,T4a
720575941459846640,C3
720575941459849712,Tm2
720575941459855686,Dm12
720575941459865043,Mi9
720575941459865503,T4a
720575941459866783,L4
720575941459875268,Tm21
720575941459876051,T5b
720575941459876307,T3
720575941459876548,Sm02
720575941459880147,Tm20
720575941459883167,Tm3
720575941459894431,R7
720575941459894687,L4
720575941459898564,Dm3p
720575941459899206,Mi4
720575941459914707,T3
720575941459915731,Dm3v
720575941459917011,T2
720575941459921904,Pm03
720575941459923396,T4a
720575941459926212,Tm4
720575941459927492,T4b
720575941459929796,T5a
720575941459932144,Y3
720575941459935984,Tm4
720575941459936240,T3
720575941459938207,L5
720575941459938244,Dm3v
720575941459942640,Tm1
720575941459944644,T5c
720575941459945200,TmY11
720575941459945412,T4a
720575941459958256,Tm3
720575941459958980,MLt6
720575941459959236,L5
720575941459963332,Y3
720575941459968723,T4d
720575941459977171,T5b
720575941459978707,C2
720575941459984339,Tm9
720575941459986160,T4a
720575941459986672,TmY11
720575941459994271,L1
720575941459994608,Tm4
720575941459994694,L4
720575941459995551,L1
720575941460000467,T5b
720575941460011248,C3
720575941460011504,Tm27
720575941460038128,Sm22
720575941460039152,Li17
720575941460042736,L5
720575941460045779,Dm3p
720575941460048083,T4a
