root_id,type
720575941526297822,R8
720575941526298334,R8
720575941526301662,R7
720575941526302430,R8
720575941526303710,R7
720575941526309342,R8
720575941526309598,R8
720575941526310622,R7
720575941526318302,R8
720575941526328578,Mi15
720575941526329054,R8
720575941526330334,R7
720575941526354654,R8
720575941526389762,LLPC1
720575941526396930,LC33
720575941526403172,LC17
720575941526410206,R8
720575941526411486,R8
720575941526414558,R7
720575941526417886,R7
720575941526430029,R7
720575941526456486,LC10e
720575941526483678,R7
720575941526484190,R7
720575941526492894,R8
720575941526499038,L3
720575941526507998,R7
720575941526513741,L3
720575941526531038,L3
720575941526539230,L1
720575941526559966,R8
720575941526618212,R7
720575941526649602,R7
720575941526679140,LC45
720575941526768516,LC16
720575941526795289,R7
720575941526806950,LC10a
720575941526832717,LC9
720575941526854733,LLPC3
720575941526876930,R7
720575941526917965,LCe09
720575941526919682,LC10c
720575941526928898,LC26
720575941526978125,LC22
720575941526979684,LC16
720575941526981453,LPLC4
720575941527000420,LC18
720575941527092738,C2
720575941527093860,Lawf2
720575941527098905,LC11
720575941527169924,LC10c
720575941527196036,LC18
720575941527221670,Tm21
720575941527268889,LC10c
720575941527270681,LT51
720575941527322980,L3
720575941527331405,R7
720575941527338596,R8
720575941527363149,R8
720575941527385346,R8
720575941527413250,R8
720575941527425412,LLPC1
720575941527466372,LT51
720575941527479810,R8
720575941527514370,L3
720575941527524633,R8
720575941527531545,R7
720575941527552868,LCe07
720575941527563369,R8
720575941527570276,LC10d
720575941527571300,R8
720575941527577625,R7
720575941527580600,LC13
720575941527584025,R7
720575941527613465,LT51
720575941527644582,Mi15
720575941527656217,R8
720575941527656729,L3
720575941527701670,L1
720575941527768486,R7
720575941527790948,LPT31
720575941527826201,LTe58
720575941527833188,LLPC1
720575941527851853,MTe01b
720575941527904589,
720575941527913316,LLPC1
720575941527935142,LLPC3
720575941527953154,LC16
720575941527966052,LC16
720575941527992857,
720575941528000793,R8
720575941528041730,
720575941528049508,LLPt
720575941528050020,MTe01a
720575941528059748,cLP01
720575941528071449,
720575941528072614,LLPC3
720575941528122370,MeTu1
720575941528131330,LC11
720575941528133378,R8
720575941528137986,
720575941528142594,LC10d
720575941528168292,
720575941528267097,R8
720575941528295961,MTe10
720575941528299597,aMe17c
720575941528318596,cL02c
720575941528490662,L3
720575941528491430,R8
720575941528516262,R8
720575941528631428,LC10d
720575941528642726,LC17
720575941528701316,C2
720575941528705208,LC17
720575941528848806,LTe20
720575941528906699,LC17
720575941528949926,
720575941529020838,
720575941529160376,MeTu4a
720575941529287608,Mi15
720575941529294468,LC18
720575941529364427,
720575941529376203,LC22
720575941529446347,LPC1
720575941529483192,LPLC2
720575941529529547,T4b
720575941529548472,Mi15
720575941529642168,R7
720575941529653944,R8
720575941529658059,LC10a
720575941529660875,LC10d
720575941529713080,R8
720575941529739704,LC17
720575941529819780,C2
720575941529985156,R7
720575941530052228,LLPC3
720575941530054091,VST2
720575941530096056,LC21
720575941530140036,Tm1
720575941530185348,cLP01
720575941530218725,LC12
720575941530236548,LC17
720575941530244069,LC31a
720575941530510520,L3
720575941530543288,R8
720575941530552248,R8
720575941530552504,R7
720575941530555576,L3
720575941530594251,LC10a
720575941530614219,LC10c
720575941530636728,
720575941530729957,LC9
720575941530742475,LPLC2
720575941530797029,
720575941530832869,LC24
720575941530900171,R8
720575941530904523,Mi15
720575941530920139,LCe02
720575941530938597,LC10e
720575941530976971,
720575941531232952,LPLC2
720575941531245504,R8
720575941531246272,L3
720575941531247040,R8
720575941531285944,LC25
720575941531292645,LC9
720575941531338424,LT52
720575941531351736,Dm4
720575941531366840,MC65
720575941531527883,LC11
720575941531646083,
720575941531702403,LC12
720575941531722469,LC16
720575941531738243,
720575941531808459,L1
720575941531821259,L1
720575941531890891,R7
720575941531947979,C2
720575941531982795,R7
720575941532062693,C2
720575941532170371,T4a
720575941532182501,
720575941532188363,L1
720575941532234883,LC22
720575941532243147,LC10a
720575941532296907,5-HTPMPV01
720575941532374915,LC6
720575941532397003,LC10a
720575941532495333,R7
720575941532577227,PLP105
720575941532582745,L3
720575941532586371,Tlp14
720575941532602827,LC17
720575941532604363,LC10d
720575941532615115,LC15
720575941532619467,
720575941532725635,LC4
720575941532742232,Li10
720575941532754563,LC9
720575941532799973,LC18
720575941532814309,LC16
720575941532834763,MTe54
720575941532889731,LC22
720575941532941187,
720575941533080707,C2
720575941533165234,LC12
720575941533180650,LPC1
720575941533206616,LPLC4
720575941533230258,LC46
720575941533246186,LPLC2
720575941533296728,Tm4
720575941533316696,LC10d
720575941533337322,T5b
720575941533346794,LC16
720575941533348330,LC25
720575941533349042,MC62
720575941533363331,LC12
720575941533365477,R7
720575941533365770,LC12
720575941533378738,
720575941533379416,LC10a
720575941533394819,LC17
720575941533399525,R7
720575941533420675,LC10e
720575941533468760,LC6
720575941533478885,R8
720575941533530546,LC10e
720575941533690034,Tm3
720575941533757413,LT78
720575941533780197,LCe01b
720575941533792856,LC9
720575941533804778,T5d
720575941533847013,MTe54
720575941533903070,R8
720575941533912586,LC13
720575941533935626,Mi1
720575941533942245,R8
720575941533948097,aMe5
720575941534041987,
720575941534043267,R7
720575941534096138,LPC1
720575941534110401,LC26
720575941534162698,LC10c
720575941534245642,
720575941534318302,R8
720575941534381746,
720575941534384906,LC17
720575941534399498,LC10a
720575941534438834,LC11
720575941534443907,LC46
720575941534470849,TmY14
720575941534482610,LC40
720575941534547678,R7
720575941534550147,MeTu1
720575941534562435,
720575941534615474,LC40
720575941534615683,LC12
720575941534616152,LPLC2
720575941534625202,
720575941534632626,LC11
720575941534655619,
720575941534672216,
720575941534683267,
720575941534684186,LC10d
720575941534692995,LLPt
720575941534695706,LPC1
720575941534701546,MLt1
720575941534707075,LT43
720575941534717059,LC18
720575941534717618,
720575941534737283,cM08c
720575941534756634,T4c
720575941534776810,
720575941534802881,LC12
720575941534896666,Tm1
720575941534935530,
720575941534946538,
720575941534952474,LLPC1
720575941535055848,LC36
720575941535074226,MTe01a
720575941535120106,aMe5
720575941535129576,LC13
720575941535145704,LC12
720575941535162344,LC12
720575941535198698,
720575941535237810,LC10a
720575941535397642,
720575941535402462,R8
720575941535476707,LC17
720575941535521546,LC16
720575941535578817,LLPC1
720575941535605786,LC10c
720575941535630168,R7
720575941535639384,R7
720575941535658584,R7
720575941535665857,R8
720575941535666954,MeTu1
720575941535670282,LLPC2
720575941535676248,R8
720575941535684696,R8
720575941535700312,TmY20
720575941535715672,R7
720575941535743169,LT45
720575941535747416,R8
720575941535752680,
720575941535814066,R7
720575941535843250,R7
720575941535856906,MTe01a
720575941535864803,LC12
720575941535888867,C2
720575941535896586,
720575941535924968,LC10b
720575941535931363,LPC2
720575941535942682,LC12
720575941535948266,R8
720575941535970275,LC17
720575941536011290,LC22
720575941536039914,R8
720575941536043698,LC12
720575941536081123,T4d
720575941536081434,LC10a
720575941536115890,MC64
720575941536123585,LC22
720575941536135139,LC11
720575941536172259,LC12
720575941536172520,Dm10
720575941536184330,LC10a
720575941536206424,LC27
720575941536245170,LT60
720575941536274920,LLPC1
720575941536357866,LC10d
720575941536440808,LC4
720575941536567530,
720575941536597994,LC12
720575941536620314,LC12
720575941536658186,R7
720575941536706241,L1
720575941536726026,L3
720575941536741824,R7
720575941536750529,L5
720575941536829160,LC26
720575941536855488,R8
720575941536888074,L1
720575941537049281,LLPC2
720575941537064178,LC16
720575941537068003,
720575941537146817,LC6
720575941537152794,R8
720575941537168138,LC15
720575941537203944,C2
720575941537238977,MTe16
720575941537244638,L3
720575941537261834,s-LNv_a
720575941537279966,R7
720575941537295809,Tm20
720575941537296789,LPLC2
720575941537311218,T5d
720575941537312498,T5d
720575941537319154,T4a
720575941537331226,R7
720575941537360906,LTe13
720575941537381874,MTe53
720575941537389288,cLP02
720575941537440961,cM05
720575941537444082,LC17
720575941537501978,LC22
720575941537511706,LT75
720575941537561576,LC40
720575941537779171,LTe22
720575941537808099,LC13
720575941537812250,LPLC1
720575941537818650,LC11
720575941537828634,LLPC3
720575941537893091,LC10d
720575941537896730,LCe04
720575941537910298,R8
720575941537923811,VSm
720575941538216946,
720575941538282109,LC25
720575941538313699,L1
720575941538359016,R7
720575941538386147,L3
720575941538387171,R8
720575941538405859,R8
720575941538416355,R8
720575941538418408,L3
720575941538418664,L3
720575941538436067,Mi15
720575941538494357,Tm9
720575941538508003,L3
720575941538540008,LT57
720575941538558413,Tm1
720575941538633677,cLP02
720575941538643405,T4b
720575941538664397,LC12
720575941538664931,R7
720575941538678770,LT52
720575941538687893,LC17
720575941538707678,R7
720575941538710397,T5a
720575941538713493,C2
720575941538728178,L1
720575941538738813,LC18
720575941538742504,LC17
720575941538742989,LLPC1
720575941538816461,MTe51
720575941538824680,LC20a
720575941538832360,cL02b
720575941538875378,
720575941538896021,Mi15
720575941538957283,MTe07
720575941538960277,LC6
720575941538988259,LC10c
720575941539086834,LC10a
720575941539121021,LC12
720575941539158499,MLt1
720575941539300850,LTe56
720575941539327065,R7
720575941539640981,Dm1
720575941539722109,LLPC2
720575941539768818,R7
720575941539777173,R8
720575941539782898,R8
720575941539796117,R8
720575941539803378,R8
720575941539849621,R7
720575941539887309,MTe01b
720575941539991933,C2
720575941539996285,LC13
720575941540009853,MC61
720575941540060146,LC12
720575941540068757,LC12
720575941540229525,LC18
720575941540266133,LC6
720575941540267925,LLPt
720575941540293874,LLPC2
720575941540373653,aMe8
720575941540427413,MTe02
720575941540439677,MTe51
720575941540459506,
720575941540469453,MC62
720575941540489714,VES044
720575941540498813,LC39
720575941540503933,LC15
720575941540508914,LPLC2
720575941540517245,L3
720575941540518130,LC36
720575941540528114,LC22
720575941540598108,Mi1
720575941540672285,
720575941540712284,LC17
720575941540716766,R8
720575941540787292,Y3
720575941540852060,LLPC1
720575941540885789,LLPC1
720575941540902941,LC10a
720575941540927773,Mi1
720575941540951325,LPC1
720575941541010654,R8
720575941541015518,R8
720575941541025997,R7
720575941541050061,L3
720575941541083677,Li10
720575941541120381,R7
720575941541125724,LC25
720575941541134541,R8
720575941541153917,R8
720575941541161853,R7
720575941541212701,Tm4
720575941541240349,Mi9
720575941541249405,R7
720575941541345149,LTe75
720575941541351522,R7
720575941541355106,R8
720575941541360994,R7
720575941541366626,R7
720575941541368162,R8
720575941541380194,R8
720575941541400189,LC13
720575941541501645,aMe3
720575941541557965,
720575941541586717,LC6
720575941541608061,
720575941541614541,Tm20
720575941541682125,LPLC2
720575941541713869,Mi1
720575941541722749,LC10d
720575941541723261,LPLC1
720575941541736141,cL04
720575941541772669,MeTu2a
720575941541822845,LC15
720575941541856860,LC12
720575941541945117,LLPC1
720575941541964892,LC9
720575941541973852,LC10c
720575941542119516,T1
720575941542277468,L5
720575941542399005,LC10c
720575941542496348,LPC1
720575941542582789,LC12
720575941542945113,L1
720575941542948185,R7
720575941542948953,R7
720575941542952793,L5
720575941542989853,MTe51
720575941543001349,LPC1
720575941543143685,
720575941543149148,L3
720575941543159069,SLP357
720575941543187717,Mi4
720575941543192861,LC15
720575941543198812,R8
720575941543204125,Nod3
720575941543234652,Dm11
720575941543774044,LCe03
720575941543884317,R8
720575941543890717,R7
720575941543896349,R7
720575941543902812,LT52
720575941543942429,L3
720575941543956765,L1
720575941543964761,R8
720575941544143645,
720575941544221538,R7
720575941544222493,LPi07
720575941544226821,LC17
720575941544234757,T4c
720575941544242973,Dm11
720575941544300293,
720575941544318396,cLP03
720575941544399901,R7
720575941544459805,LLPt
720575941544485405,LC26
720575941544496645,C2
720575941544519709,LT51
720575941544520965,MTe54
720575941544531997,LPT22
720575941544533533,LT43
720575941544539933,LC10c
720575941544540521,LC18
720575941544548893,
720575941544576700,T4d
720575941544599228,T4d
720575941544625157,LC21
720575941544669033,T4a
720575941544686012,LC6
720575941544691561,LLPC2
720575941544692841,Tm16
720575941544698729,LC10a
720575941544713404,LC12
720575941544875452,MTe01a
720575941544895493,L1
720575941544900869,LC25
720575941544903102,R8
720575941544907964,MTe51
720575941544910014,R7
720575941544911294,R7
720575941544917509,LC25
720575941545039109,LC12
720575941545039449,R8
720575941545050457,R7
720575941545174204,LC26
720575941545221052,LC9
720575941545240937,LC17
720575941545369524,LC17
720575941545477381,R8
720575941545498292,LCe02
720575941545570565,R8
720575941545577733,R7
720575941545585076,T5d
720575941545593524,LC16
720575941545626292,T5d
720575941545634053,R7
720575941545636101,R7
720575941545743292,LPLC2
720575941545796457,
720575941545822652,LC21
720575941545836642,R8
720575941545838690,R8
720575941545845602,R7
720575941545879996,LC11
720575941545952700,Lawf2
720575941545958080,L3
720575941545968316,LC10a
720575941546011528,LC13
720575941546022405,
720575941546027013,LC22
720575941546037593,R7
720575941546076777,cLP01
720575941546090841,R7
720575941546194009,R8
720575941546206809,R7
720575941546212697,L3
720575941546280072,LPLC4
720575941546307945,R8
720575941546315097,R7
720575941546372613,MTe01a
720575941546386312,LC17
720575941546391688,
720575941546401416,T4d
720575941546410376,T4b
720575941546486964,LC12
720575941546490504,
720575941546516313,R8
720575941546528601,R8
720575941546546265,R7
720575941546567612,R8
720575941546576264,LC12
720575941546578777,R7
720575941546593716,LC17
720575941546627260,LC21
720575941546630489,R8
720575941546665608,T4a
720575941546670169,R7
720575941546742105,R8
720575941546742617,R7
720575941546750041,R8
720575941546751833,R8
720575941546752089,R7
720575941546762585,R8
720575941546764377,R8
720575941546872665,R7
720575941546887769,R8
720575941546963033,R8
720575941546964660,aMe1
720575941547012232,LC12
720575941547034248,C2
720575941547041980,R7
720575941547071420,L3
720575941547071849,mALC6
720575941547077052,R7
720575941547098300,R8
720575941547105212,L5
720575941547115297,cLP01
720575941547115625,R7
720575941547132860,R8
720575941547134908,R8
720575941547135932,R8
720575941547145096,LC10a
720575941547163580,L3
720575941547184316,R8
720575941547202153,R8
720575941547251380,LLPC2
720575941547274932,LPLC2
720575941547279036,L3
720575941547280233,R8
720575941547283388,L1
720575941547393468,R7
720575941547407548,Tm20
720575941547483425,Y1
720575941547527860,LC18
720575941547543073,LC10e
720575941547570977,LC12
720575941547571517,LC13
720575941547580777,LLPC1
720575941547651516,LTe67
720575941547654177,LC9
720575941547664776,MTe51
720575941547680801,LTe49f
720575941547689588,LC17
720575941547745140,
720575941547747689,Y12
720575941547751100,MeTu1
720575941547773884,R8
720575941547776361,LLPC1
720575941547810184,LC11
720575941547824161,LCe02
720575941547847017,cL02c
720575941547868296,C2
720575941547880809,
720575941547885673,LPLC2
720575941547915581,LC13
720575941547939004,Dm16
720575941547956797,LLPC1
720575941547985588,R7
720575941548081012,Mi15
720575941548144820,R7
720575941548155316,L1
720575941548179060,LC18
720575941548222324,LC17
720575941548242036,Y3
720575941548245053,MTe02
720575941548247924,LPC1
720575941548250228,LC16
720575941548272957,LC12
720575941548274548,T4a
720575941548279988,PLP070
720575941548288573,
720575941548298868,
720575941548307517,LC10a
720575941548348532,LC10e
720575941548365684,LC16
720575941548374388,LC24
720575941548413501,cLP03
720575941548428916,LC17
720575941548429684,LC12
720575941548430004,LC31c
720575941548581300,LC13
720575941548594804,
720575941548645300,
720575941548661896,L1
720575941548678280,C2
720575941548764532,LC12
720575941548876724,
720575941548949640,
720575941549075336,LC21
720575941549109281,LLPC1
720575941549120354,R8
720575941549203080,aMe5
720575941549241992,LC37
720575941549246753,LPTe01
720575941549268616,
720575941549292680,
720575941549325089,MeTu3c
720575941549357940,LC22
720575941549504061,LPC1
720575941549619316,SIP061
720575941549676404,LC26
720575941549688436,
720575941549778431,LC13
720575941549782845,R7
720575941549789951,LC12
720575941549798233,L3
720575941549800509,R7
720575941549819965,LC10c
720575941550025844,LTe65
720575941550029172,LC18
720575941550098209,R8
720575941550130977,R7
720575941550135357,LC10a
720575941550197247,LLPC1
720575941550213153,L1
720575941550291711,LC16
720575941550352895,LC17
720575941550413055,
720575941550570046,LPC2
720575941550630433,Mi15
720575941550667636,C2
720575941550669567,
720575941550680609,
720575941550704756,R7
720575941550716478,LPC1
720575941550716990,LPC1
720575941550734708,R8
720575941550749246,LC12
720575941550752884,L4
720575941550754932,R7
720575941550784573,R8
720575941550798654,TmY3
720575941550805821,LC10a
720575941550831137,cM16
720575941550831393,MTe54
720575941550840609,MeTu1
720575941550855796,R8
720575941550930238,R7
720575941551006269,LC12
720575941551044980,LC34
720575941551084660,LC20
720575941551123262,Mi15
720575941551256575,cLP02
720575941551304308,LC9
720575941551323015,LC16
720575941551382132,
720575941551404660,
720575941551415156,cM08b
720575941551417460,LC13
720575941551510015,LPLC2
720575941551528959,VES044
720575941551592959,LC46
720575941551682303,C2
720575941551688839,LC21
720575941551745563,LC4
720575941551852799,R8
720575941551893639,
720575941551927175,LCe03
720575941551992711,LC26
720575941551993735,MeTu2a
720575941552003463,LC24
720575941552025918,LC13
720575941552068743,LC12
720575941552094463,LC10a
720575941552114687,LCe04
720575941552240446,MeTu4a
720575941552258075,LC43
720575941552300935,
720575941552313883,LC15
720575941552412699,aMe5
720575941552430727,T4d
720575941552562567,Mi15
720575941552577854,
720575941552628223,L3
720575941552649882,LC6
720575941552665087,R8
720575941552690431,R8
720575941552708607,
720575941552714138,
720575941552853440,R7
720575941552948479,R8
720575941552969555,LPLC2
720575941552975258,LT57
720575941553014938,C2
720575941553072639,LC10d
720575941553146367,
720575941553177855,LC10a
720575941553179135,LC21
720575941553187226,LPLC2
720575941553220097,
720575941553253887,cLP03
720575941553272065,LC20b
720575941553319815,LTe14
720575941553331006,R7
720575941553362943,
720575941553369171,cLP01
720575941553475923,LC31a
720575941553477511,MTe51
720575941553497427,Mi1
720575941553527041,LC12
720575941553528638,LPLC4
720575941553539902,R7
720575941553697363,LCe02
720575941553709651,LC12
720575941553713235,LLPt
720575941553740094,LC6
720575941553766718,MTe01b
720575941553800275,
720575941553815891,LLPC2
720575941553817572,LC12
720575941553847123,LCe01b
720575941553847962,LC9
720575941553860506,LC6
720575941553886618,LC9
720575941553945939,MTe51
720575941553951059,LC10c
720575941553958718,MeTu3b
720575941554001982,LC12
720575941554021530,VST1
720575941554088475,SIP058
720575941554176283,LC10e
720575941554178075,LC10e
720575941554254727,R8
720575941554276068,LLPC1
720575941554296967,L3
720575941554345863,L1
720575941554393060,LC6
720575941554424548,MLt1
720575941554436506,T2a
720575941554516993,Mi15
720575941554534116,T4c
720575941554639588,LC12
720575941554660250,LC6
720575941554669447,LC10a
720575941554672667,
720575941554677787,R7
720575941554692999,
720575941554693018,LC18
720575941554706177,Mi15
720575941554707847,MTe51
720575941554716039,LT53
720575941554744603,R7
720575941554751879,
720575941554752647,LC19
720575941554766490,MTe50
720575941554828059,L3
720575941554886535,LC22
720575941554895332,TmY20
720575941554964051,LC31a
720575941554972187,MTe10
720575941555074724,
720575941555103745,aMe12
720575941555122771,LC17
720575941555169690,R7
720575941555185435,
720575941555209299,C2
720575941555237598,R8
720575941555243162,
720575941555283201,cL01
720575941555300097,LC10d
720575941555305217,
720575941555313306,R8
720575941555364635,LC11
720575941555372289,LC27
720575941555405313,LLPC1
720575941555411876,LLPC1
720575941555436452,LPC2
720575941555447323,LC10b
720575941555517338,MTe51
720575941555589889,MLt1
720575941555619812,MTe19
720575941555620250,MLt1
720575941555628964,
720575941555638180,Tm1
720575941555646692,LPC1
720575941555672730,
720575941555684516,LC12
720575941555733988,
720575941555755418,LC11
720575941555757732,LC17
720575941555803044,LC10a
720575941555817882,LC10
720575941555973715,C2
720575941556031396,T5d
720575941556072356,LC6
720575941556124929,R8
720575941556176100,LPC1
720575941556195073,R8
720575941556355876,LC4
720575941556402980,LPC1
720575941556411219,R8
720575941556505601,MC64
720575941556648961,LC10a
720575941556661028,LC12
720575941556674049,LC21
720575941556685604,LT52
720575941556763044,LC25
720575941556826195,LC16
720575941556860417,LT37
720575941556866561,LC10b
720575941556936676,R8
720575941556947428,R8
720575941557008356,R8
720575941557122468,
720575941557158692,
720575941557203684,LPLC4
720575941557223844,R7
720575941557245924,LC9
720575941557253348,cL11
720575941557345237,R8
720575941557368484,LPC1
720575941557396964,LLPC1
720575941557468388,cLP01
720575941557578212,LTe15
720575941557614351,LMa1
720575941557614820,cLP03
720575941558002852,R8
720575941558008996,R8
720575941558009764,R7
720575941558010276,R7
720575941558011763,LC31a
720575941558028580,T1
720575941558031524,R7
720575941558040100,C2
720575941558054671,LC10d
720575941558065167,LPLC2
720575941558100388,
720575941558137615,Tm1
720575941558223780,R7
720575941558272420,LC15
720575941558299812,LC10d
720575941558302628,
720575941558304015,Mi15
720575941558311795,LC12
720575941558333348,LTe55
720575941558365860,LC21
720575941558408686,T5a
720575941558413860,LC19
720575941558421742,LPC1
720575941558515501,LC4
720575941558542351,LC11
720575941558545935,Mi1
720575941558561139,LC15
720575941558621811,T5a
720575941558635684,cL03
720575941558658724,LC12
720575941558662820,
720575941558697710,LPLC2
720575941558715407,
720575941558763989,L5
720575941558834414,Lawf1
720575941559064435,LC6
720575941559081182,R7
720575941559098916,L1
720575941559119140,L3
720575941559131358,R7
720575941559181092,R8
720575941559302180,T5b
720575941559310884,LC17
720575941559351311,LC18
720575941559484717,LC12
720575941559493421,LC18
720575941559512847,LCe09
720575941559520557,LPC1
720575941559529508,LPLC1
720575941559533869,Mi1
720575941559551247,LC4
720575941559648804,LC4
720575941559652644,LT77
720575941559662628,Y3
720575941559690734,LLPC1
720575941559698468,cM17
720575941559703844,cM04
720575941559711780,LPLC4
720575941559740973,LC10a
720575941559765037,LC10c
720575941559798387,LC6
720575941559857444,LC10c
720575941559980047,R7
720575941560070771,LC6
720575941560113679,cM01b
720575941560143475,MeTu2b
720575941560146035,C2
720575941560167183,LTe44
720575941560167981,
720575941560256371,LPLC1
720575941560559987,LC6
720575941560607726,R7
720575941560618255,R7
720575941560649966,R7
720575941560651502,R8
720575941560655219,LC18
720575941560732717,LLPC1
720575941560793871,R8
720575941560805358,R7
720575941560876815,L1
720575941560930163,R7
720575941560954483,L3
720575941560959214,LC16
720575941561005427,R8
720575941561014317,Lawf1
720575941561040110,LLPC3
720575941561054765,Mi15
720575941561056045,LC25
720575941561059187,R8
720575941561080079,
720575941561091599,LLPC2
720575941561092879,
720575941561093647,LC10c
720575941561124078,aMe5
720575941561135475,R8
720575941561135731,R7
720575941561169167,
720575941561195821,R7
720575941561202158,LTe21
720575941561205363,R8
720575941561217518,LC17
720575941561219699,MTe01a
720575941561225487,MTe01b
720575941561247214,
720575941561249807,
720575941561304947,LC10d
720575941561339118,cLPL01
720575941561377807,cM12
720575941561379310,cL08
720575941561388815,cLP01
720575941561394959,LC10a
720575941561407759,mALC5
720575941561417743,
720575941561429672,Y1
720575941561430952,MTe52
720575941561449710,aMe4
720575941561470579,LCe06
720575941561536115,LT78
720575941561553523,LLPC2
720575941561558287,
720575941561559411,LC12
720575941561569139,
720575941561639406,LC21
720575941561654131,L3
720575941561664371,cM02a
720575941561696371,LTe41
720575941561804915,T1
720575941561817234,LTe66
720575941561939059,LT63
720575941562171949,R8
720575941562319250,LC18
720575941562348434,T4a
720575941562356992,LC13
720575941562400354,LLPC2
720575941562466706,LC16
720575941562610901,R8
720575941562624725,R7
720575941562630546,Mi15
720575941562647976,LC12
720575941562703405,R8
720575941562713133,aMe25
720575941562815021,LC17
720575941562829736,LC12
720575941562833810,
720575941562846376,T1
720575941562846888,Mi1
720575941562850605,cLLP02
720575941562922285,LT80
720575941562930600,R7
720575941562968914,L3
720575941563213319,Pm03
720575941563261703,LPC1
720575941563348370,cLP02
720575941563355143,LC10c
720575941563364615,LC17
720575941563398568,LPLC4
720575941563420584,LLPC1
720575941563430407,C3
720575941563434503,
720575941563453096,LC17
720575941563458055,LC10d
720575941563477160,LTe58
720575941563540231,LLPC1
720575941563551957,R7
720575941563561570,LC20a
720575941563655063,Mi13
720575941563662487,LC22
720575941563692183,
720575941563810962,Mi1
720575941563814498,
720575941563823762,LPLC2
720575941563906055,LC9
720575941563921365,R8
720575941563938728,R7
720575941563939382,
720575941563940264,
720575941563942400,LC17
720575941563944360,R7
720575941563948951,T1
720575941564058631,Mi15
720575941564059904,Mi15
720575941564175872,MeTu1
720575941564176994,LC9
720575941564179456,TmY3
720575941564214528,LC9
720575941564225536,cLP01
720575941564280374,LC12
720575941564283702,LC9
720575941564284470,LPC1
720575941564296338,LC17
720575941564303414,LC13
720575941564319030,T5c
720575941564321846,LC4
720575941564356776,LC36
720575941564364854,LLPC1
720575941564383591,LC18
720575941564418216,
720575941564455222,Tm9
720575941564508840,LC6
720575941564537344,LC9
720575941564563200,MTe01b
720575941564568327,LC9
720575941564631394,MeTu1
720575941564680502,Mi1
720575941564680704,LLPC3
720575941564690742,R7
720575941564697654,C2
720575941564710056,MTe18
720575941564717736,Tm3
720575941564726016,LPLC2
720575941564742656,LC16
720575941564781671,LLPC2
720575941564793191,Lawf2
720575941564818439,
720575941564822370,LC17
720575941564861494,LC18
720575941564878434,
720575941564887655,LC10c
720575941564899474,R8
720575941564909458,L3
720575941564910994,R8
720575941564937362,R8
720575941564940434,R7
720575941564940690,R8
720575941564974690,L1
720575941564994407,LCe04
720575941565015559,R8
720575941565049088,R7
720575941565076066,R8
720575941565079040,R8
720575941565088103,LC10a
720575941565090311,LLPC1
720575941565091072,
720575941565126407,LPC1
720575941565154773,L3
720575941565155218,LC24
720575941565155328,R8
720575941565199719,LC13
720575941565203298,LPTe01
720575941565310215,Nod2
720575941565412150,Mi15
720575941565418503,LC10a
720575941565437959,MTe42
720575941565441378,LC10a
720575941565497344,LCe06
720575941565645534,R7
720575941565675671,
720575941565685302,LPC1
720575941565695286,MeTu1
720575941565720832,cLP02
720575941565735734,LC18
720575941565758615,LC18
720575941565914119,R7
720575941565919079,LC12
720575941565945959,MeTu4a
720575941565946631,R8
720575941565955335,R8
720575941565962594,
720575941565974114,L1
720575941565990663,L1
720575941566049122,R7
720575941566060898,R8
720575941566078562,R7
720575941566086498,R8
720575941566098583,Dm11
720575941566141335,R7
720575941566174562,L2
720575941566207383,L4
720575941566208663,L3
720575941566234263,R7
720575941566235911,LC15
720575941566245474,
720575941566254855,
720575941566287767,R8
720575941566309991,LC24
720575941566333287,L3
720575941566339847,MTe52
720575941566343063,LC4
720575941566346542,
720575941566351414,LC18
720575941566382855,MTe03
720575941566390023,LC12
720575941566391303,LC10c
720575941566450990,
720575941566480135,AOTUv3B_P02
720575941566484839,LT51
720575941566495239,R7
720575941566506338,
720575941566508551,LC6
720575941566513159,
720575941566514274,LPC1
720575941566522631,LC10a
720575941566540130,Mi1
720575941566553902,Tm9
720575941566607975,LTe16
720575941566627687,LTe01
720575941566642734,LPLC4
720575941566643298,LLPC3
720575941566673250,LPC2
720575941566696290,LC15
720575941566741351,LTe11
720575941566774935,
720575941566811986,R8
720575941566832791,LC17
720575941566836782,C2
720575941566845079,LC6
720575941566890594,LTe30
720575941566908258,LC17
720575941566924598,R7
720575941566990999,
720575941567032886,R7
720575941567035190,L3
720575941567035446,R8
720575941567097142,R8
720575941567132263,R7
720575941567134006,R8
720575941567141991,R8
720575941567182183,R8
720575941567193142,LC10a
720575941567215550,R7
720575941567454262,cM19
720575941567457078,LC9
720575941567463412,LC17
720575941567578934,LC6
720575941567580470,LPLC2
720575941567630951,LC17
720575941567642414,LLPC1
720575941567663975,C2
720575941567710458,LC15
720575941567800679,MeTu4a
720575941567804666,LLPC2
720575941567822390,C3
720575941567826486,Tm20
720575941567850610,LPC1
720575941567860212,T1
720575941567872114,cLP01
720575941567893550,LC6
720575941567929714,LC16
720575941567939316,LLPC3
720575941567941620,
720575941567962994,
720575941567963250,T1
720575941567973108,T5b
720575941568070770,LC31a
720575941568111986,LC10a
720575941568162554,C2
720575941568244526,LC18
720575941568254766,LC10a
720575941568285810,T1
720575941568354292,LC12
720575941568735602,LC33b
720575941568736500,LC16
720575941568757498,LC21
720575941568820526,R7
720575941568825970,LC4
